id,matricule,Genre,Age,Pays de naissance,Ville de naissance,Etablissement,département,unité organisationnelle,poste,classification,Code-Qualification,expérience en année,Code-Niveau d'expérience,Code-Type de contrat,Type de temps contractuel,Heures de présence / jour,Heures de présence / semaine,Heures de présence / mois,Type travail,Etat de la mobilité,NbAbsencesTotaleParEmployé,taux_absenteisme,Droits Congés Payés,note globale,Rubrique,Montant de l'augmentation,Taux d'augmentation,Motif d'augmentation,Montant du salaire,Situation,salaire_estime,augmentation_estimee_de_salaire
1189,189DATA041,Masculin,29,Maroc,EL JADIDA,MA-Cns,Production,SFR CSF RET TECH  EL JAD,Conseilleur Technique,Employés,E2,7,C03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,139,0.0735449735449735,"1,5 jours par mois",108,SBM,225.0,5.556,Campagne Augmentat,4275.0,Actif,4157.766278527447,-117.23372147255304
3720,633DATA031,Masculin,43,Maroc,MAR,MA-Cns,Production,VANDENBORRE,Responsable D'Équipe,Cadres Assimilés,A2,11,J01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,229,0.0771043771043771,"1,5 jours par mois",109,SBM,600.0,10.0,Titularisation,6600.0,Actif,8950.947134949245,2350.947134949245
3628,617DATA047,Masculin,30,Maroc,MAR,MA-MKS,Production,SFR RET A CHAUD MKN,Chargé De Clientèle,Employés,E2,5,C01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,169,0.1251851851851851,"1,5 jours par mois",109,SBM,98.28,2.569,Mutation,3923.28,Actif,3794.001945440218,-129.27805455978205
4794,809DATA077,Féminin,24,Maroc,MAR,MA-Cns,Production,SFR ANTICHURN AGD 2,Chargé De Clientèle,Employés,E2,1,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,19,0.0703703703703703,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3889.2311100105544,44.2311100105544
1218,192DATA077,Féminin,47,Maroc,MAR,MA-Cns,Production,SFR RET HO AGD 1,Chargé De Clientèle,Employés,E2,1,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,33,0.1222222222222222,"1,5 jours par mois",-99,SBM,180.0,4.681,Non défini,4025.0,Actif,3933.970902052515,-91.02909794748484
3828,654DATA077,Masculin,35,Maroc,MAR,MA-Cns,Production,SFR ANTICHURN AGD 2,Chargé De Clientèle,Employés,E2,1,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,15,0.0555555555555555,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3889.231110010561,44.231110010561224
988,163DATAE23,Féminin,48,Maroc,CASABLANCA,MA-Cns,Production,QM TL 12 MAROC,Coach,Employés,E4,12,C01,DI,temps plein,0.0,42.0,180.0,Sur site,Locale,242,0.0746913580246913,"1,5 jours par mois",97,SBM,750.0,14.286,Campagne Augmentat,6000.0,Actif,5687.3565151763405,-312.6434848236595
4423,753DATA062,Féminin,30,Maroc,MAR,MA-Cns,Production,SFR BOD TACHFINE,Chargé De Clientèle,Employés,E2,4,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,616,0.5703703703703704,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3537.5171972195235,-307.4828027804765
2048,324DATA046,Féminin,35,Maroc,MAR,MA-Cns,Production,SFR DIGITAL TECH MEKN,Responsable D'Équipe,Cadres Assimilés,A2,6,J02,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,116,0.0716049382716049,"1,5 jours par mois",-99,SBM,360.0,6.061,Campagne Augmentat,6300.0,Actif,7500.0000000000055,1200.0000000000055
1708,266DATA045,Masculin,33,Maroc,MAR,MA-MKS,Production,FRONT OTT DIGITAL MEKNES,Conseiller Digital,Employés,E2,6,C02,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,205,0.1265432098765432,"1,5 jours par mois",-99,SBM,103.17,2.563,Mutation,4128.17,Actif,3672.0973655138127,-456.0726344861873
668,109DATA064,Masculin,28,Maroc,MAR,MA-HASSANE2,Production,SFR RET A CHAUD RABAT,Conseiller Commercial,Employés,E2,4,C01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,223,0.2064814814814815,"1,5 jours par mois",-99,SBM,230.51,5.584,Campagne Augmentat,4358.92,Actif,4369.14792742469,10.227927424690279
4970,835DATA077,Masculin,24,Maroc,MAR,MA-Cns,Production,SFR ANTICHURN AGD 2,Chargé De Clientèle,Employés,E2,1,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,35,0.1296296296296296,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3933.970902052515,88.97090205251516
2424,395DATA042,Masculin,34,Maroc,MAR,MA-Cns,Production,SFR B2B TLV,Responsable D'Équipe,Cadres Assimilés,A2,7,J02,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,111,0.0587301587301587,"1,5 jours par mois",-99,SBM,400.0,6.061,Campagne Augmentat,7000.0,Actif,7500.0000000000055,500.00000000000546
57,011DATA004,Féminin,49,Maroc,MAR,MA-Cns,Hors production,BU B2B,Bu Manager,Cadre,C2,23,C01,DI,temps plein,0.0,39.57,208.0,Sur site,Locale,430,0.0599219620958751,2 jours par mois,115,SBM,1259.06,5.5,Campagne Augmentat,24151.06,Actif,26023.925617741574,1872.8656177415724
3695,629DATA058,Masculin,38,Maroc,MAR,MA-Cns,Production,DSO,Conseilleur Technique,Employés,E2,5,J03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,81,0.06,"1,5 jours par mois",101,SBM,180.0,4.681,Campagne Augmentat,4025.0,Actif,4705.5987533078805,680.5987533078805
1054,171DATA077,Masculin,46,Maroc,MAR,MA-Cns,Production,SFR RET HO AGD 1,Chargé De Clientèle,Employés,E2,1,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,16,0.0592592592592592,"1,5 jours par mois",-99,SBM,180.0,4.681,Non défini,4025.0,Actif,3933.9709020525224,-91.02909794747757
2529,416DATA060,Féminin,28,Maroc,MAR,MA-InTownProd,Production,SFR BACK EXCLUSIVE DOSSIE,Conseiller Commercial,Employés,E2,5,C01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,127,0.094074074074074,"1,5 jours par mois",-99,SBM,121.59,2.945,Non défini,4250.0,Actif,4653.552275286154,403.5522752861543
3035,508DATA031,Féminin,33,Maroc,MAR,MA-Cns,Production,DARTY VAD AGILE,Conseiller Commercial,Employés,E2,11,C03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,279,0.0939393939393939,"1,5 jours par mois",-99,SBM,250.0,5.556,Non défini,4750.0,Actif,4743.4178778855485,-6.582122114451522
3421,579DATA041,Féminin,29,Maroc,MAR,MA-Cns,Production,SFR KEY USER,Conseilleur Technique,Employés,E2,7,C03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,114,0.0603174603174603,"1,5 jours par mois",103,SBM,250.0,5.556,Campagne Augmentat,4750.0,Actif,4619.740178223247,-130.2598217767527
4094,703DATA040,Féminin,30,Maroc,RABAT,MA-HASSANE2,Support production,QM TL 15 MAROC,Contrôleur Qualité,Employés,E3,7,C03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,140,0.074074074074074,"1,5 jours par mois",100,SBM,250.0,4.348,Campagne Augmentat,6000.0,Actif,5659.6196898248145,-340.3803101751855
704,117DATA001,Masculin,34,Maroc,CASABLANCA,MA-Cns,Production,SFR BACK EXCLU MULTI DOSS,Conseiller Commercial,Employés,E2,4,C03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,109,0.1009259259259259,"1,5 jours par mois",-99,SBM,250.0,5.556,Campagne Augmentat,4750.0,Actif,3967.616814330677,-782.3831856693232
2769,457DATA070,Masculin,37,Maroc,MAR,MA-Cns,Production,ENGIE MON PILOTAGE ELEC,Chargé De Clientèle,Employés,E2,2,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,35,0.0648148148148148,"1,5 jours par mois",-99,SBM,180.0,4.681,Campagne Augmentat,4025.0,Actif,4025.0000000000027,2.7284841053187847e-12
3558,602DATA038,Féminin,29,Maroc,CASABLANCA,MA-InTownProd,Hors production,DEP HR DATA & ANALYTICS,Hr Analyst,Cadres Assimilés,A2,8,J01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,112,0.0518518518518518,"1,5 jours par mois",105,SBM,264.0,3.0,Campagne Augmentat,9064.0,Actif,7217.62674179273,-1846.3732582072698
17,002DATA069,Masculin,33,Sénégal,SEN,MA-Cns,Production,DARTY BRUN BLANC,Conseilleur Technique,Employés,E2,3,C01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,10,0.0123456790123456,"1,5 jours par mois",-99,SBM,225.0,5.59,Non défini,4250.0,Actif,4080.1081533759093,-169.8918466240907
5196,869DATA072,Féminin,28,Maroc,MAR,MA-Cns,Production,DEP COACHING AGDAL 1,Coach,Employés,E4,1,C01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,27,0.1,"1,5 jours par mois",-99,SBM,0.0,0.0,Historique,5989.95,Actif,5774.976345392097,-214.97365460790297
135,024DATA069,Masculin,26,Maroc,MAR,MA-Cns,Hors production,DEP GLOBAL DATA ANALYTICS,Data Analyst,Cadre,C1,3,J01,DI,temps plein,7.91,39.57,208.0,Sur site,Locale,48,0.0512820512820512,2 jours par mois,-99,SBM,3704.67,18.643,Historique,23576.03,Actif,22857.337341979317,-718.6926580206818
4098,704DATA040,Masculin,31,Maroc,KHEMISSET,MA-HASSANE2,Production,SFR RET AF OFFSHORE,Responsable D'Équipe,Employés,E3,7,C01,DI,temps plein,4.610516765285995,39.6441459566075,182.884352399737,Sur site,Locale,133,0.0692605272154758,"1,5 jours par mois",101,SBM,400.0,6.061,Campagne Augmentat,7000.0,Actif,4401.077159183648,-2598.9228408163517
438,070DATA063,Féminin,28,Maroc,MAR,MA-Cns,Hors production,DEP GLOBAL DATA PLATFORM,Data Engineer,Cadre,C1,4,C01,DI,temps plein,7.91,39.57,208.0,Sur site,Locale,68,0.0544871794871794,2 jours par mois,3,SBM,8838.59,58.937,Campagne Augmentat,23835.18,Actif,16773.454936017428,-7061.7250639825725
3635,618DATA072,Féminin,31,Maroc,MAR,MA-Cns,Production,SFR RED TLV AS MEKNES,Chargé De Clientèle,Employés,E2,2,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,34,0.0629629629629629,"1,5 jours par mois",-99,SBM,211.5,6.51,Non défini,3460.5,Actif,3500.308018474533,39.80801847453313
5806,967DATA045,Masculin,37,Sénégal,SEN,MA-Cns,Production,DARTY MULTIMEDIA,Conseilleur Technique,Employés,E2,6,S01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,77,0.0475308641975308,"1,5 jours par mois",96,SBM,250.0,5.263,Non défini,5000.0,Actif,4496.158673579835,-503.8413264201654
5501,916DATA039,Féminin,30,Maroc,CASABLANCA,MA-Cns,Production,SFR N1 ANC FTTX,Conseilleur Technique,Employés,E2,7,J03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,170,0.0899470899470899,"1,5 jours par mois",88,SBM,225.0,5.921,Campagne Augmentat,4025.0,Actif,4736.789880868781,711.7898808687814
3759,641DATA063,Féminin,27,Maroc,MAR,MA-Cns,Production,SFR ANC ELJ,Conseiller Commercial,Employés,E2,4,C01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,108,0.1,2 jours par mois,-99,SBM,202.5,5.59,Campagne Augmentat,3825.0,Actif,3581.3027233875546,-243.69727661244542
445,071DATA063,Masculin,30,Maroc,MAR,MA-Cns,Production,NEXT MEDIA SOLUTIONS,Responsable D'Équipe,Employés,E4,4,C02,DI,temps plein,7.91,39.57,208.0,Sur site,Locale,46,0.0368589743589743,"1,5 jours par mois",-99,SBM,500.0,8.333,Campagne Augmentat,6500.0,Actif,6141.19881790052,-358.8011820994798
2567,422DATA047,Masculin,29,Maroc,MAR,MA-HASSANE2,Production,SFR RET AF OFFSHORE,Conseiller Commercial,Employés,E2,6,J03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,438,0.2703703703703703,"1,5 jours par mois",79,SBM,103.17,2.563,Campagne Augmentat,4128.17,Actif,4524.696845240089,396.52684524008873
3240,548DATA033,Masculin,33,Maroc,MAR,MA-Cns,Production,FRONT TECH FTTH AE EL JAD,Responsable D'Équipe,Cadres Assimilés,A2,9,J03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,162,0.0666666666666666,"1,5 jours par mois",-99,SBM,450.0,7.143,Campagne Augmentat,6750.0,Actif,8272.321471201143,1522.3214712011431
2748,452DATA042,Masculin,37,Sénégal,SEN,MA-Cns,Production,SFR FRONT CO PREMIUM AE,Conseiller Commercial,Employés,E2,7,S01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,124,0.0656084656084656,"1,5 jours par mois",94,SBM,256.36,5.263,Campagne Augmentat,5127.28,Actif,4586.640716571409,-540.6392834285907
4664,792DATA034,Féminin,30,Maroc,CASABLANCA,MA-TAC,Production,SFR CSF RETENTION TACHFIN,Responsable D'Équipe,Cadres Assimilés,A2,9,J01,DI,temps partiel,0.0,39.57,180.0,Sur site,Locale,145,0.0596707818930041,"1,5 jours par mois",-99,SBM,2202.93,50.1,Titularisation,6600.0,Actif,7935.570661827789,1335.570661827789
2257,362DATAM00,Masculin,54,Maroc,CASABLANCA,MA-Cns,Support production,QM TL 10 MAROC,Contrôleur Qualité,Employés,E3,8,S01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,162,0.075,"1,5 jours par mois",116,SBM,500.0,8.333,Campagne Augmentat,6500.0,Actif,5848.531291474711,-651.468708525289
1192,189DATA065,Masculin,38,Maroc,MAR,MA-TAC,Production,SFR CSF RETENTION BO TACH,Chargé De Clientèle,Employés,E2,3,C01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,57,0.0703703703703703,"1,5 jours par mois",-99,SBM,121.59,2.945,Non défini,4250.0,Actif,4246.748574723393,-3.251425276606824
5978,999DATA072,Féminin,27,Maroc,MAR,MA-Cns,Production,SFR N1 Tech FTTH AE OUJDA,Conseilleur Technique,Employés,E2,1,J01,DI,temps plein,7.91,39.57,180.0,Travail à distance,Locale,7,0.0259259259259259,"1,5 jours par mois",-99,SBM,133.2,4.759,Augmentation SMIG,2932.2,Actif,2932.200000000001,1.3642420526593924e-12
1087,177DATA030,Masculin,42,Maroc,MAR,MA-Cns,Production,QM TL 3 MAROC,Contr D'Audience,Employés,E3,12,C02,DI,temps plein,0.0,39.57,208.0,Sur site,Locale,159,0.0424679487179487,"1,5 jours par mois",120,SBM,250.0,4.545,Campagne Augmentat,5750.0,Actif,6202.372783664594,452.37278366459395
426,067DATA068,Féminin,29,Maroc,MAR,MA-HASSANE2,Production,SFR RET A CHAUD RABAT,Conseiller Commercial,Employés,E2,3,C01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,44,0.0543209876543209,"1,5 jours par mois",-99,SBM,121.59,2.945,Campagne Augmentat,4250.0,Actif,4025.0000000000027,-224.99999999999727
3983,683DATA077,Masculin,31,Rép centrafricaine,CAF,MA-Cns,Production,SFR RET HO AGD 1,Chargé De Clientèle,Employés,E2,1,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,40,0.1481481481481481,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3845.000000000001,9.094947017729282e-13
1114,180DATA064,Masculin,32,Maroc,MAR,MA-MKS,Production,SFR DIGITAL CONV MKN,Conseiller Digital,Employés,E2,4,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,77,0.0712962962962963,"1,5 jours par mois",-99,SBM,72.41,2.04,Campagne Augmentat,3622.5,Actif,3653.4941765226895,30.994176522689486
275,042DATA070,Féminin,25,Maroc,MAR,MA-Cns,Production,SFR RED RETENTION,Chargé De Clientèle,Employés,E2,3,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,41,0.0506172839506172,"1,5 jours par mois",-99,SBM,162.0,4.681,Non défini,3622.5,Actif,3581.3027233875546,-41.19727661244542
5260,880DATA044,Féminin,30,Maroc,MAR,MA-Cns,Production,SFR CSF RETENTION BO TECH,Conseilleur Technique,Employés,E2,6,J02,DI,temps plein,4.610516765285995,39.6441459566075,182.884352399737,Sur site,Locale,109,0.0662227847937444,"1,5 jours par mois",79,SBM,172.5,5.0,Non défini,3622.5,Actif,4208.166817707866,585.6668177078664
1181,188DATA038,Masculin,54,Maroc,CASABLANCA,MA-Cns,Production,SVP GENERATION DE LEADS,Ingénieur Commercial,Employés,E4,8,C02,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,134,0.062037037037037,"1,5 jours par mois",-99,SBM,500.0,8.333,Campagne Augmentat,6500.0,Actif,4563.709521470861,-1936.2904785291394
3667,624DATA072,Féminin,32,Maroc,MAR,MA-Cns,Production,GLOVO MEKNES,Conseiller Commercial,Employés,E1,2,S01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,18,0.0333333333333333,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3249.0,Actif,3280.3230553738867,31.323055373886746
2524,415DATA069,Féminin,33,Maroc,MAR,MA-Cns,Hors production,AIR LIQUIDE RUN N1,Analyste It,Employés,E2,3,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,50,0.0617283950617283,"1,5 jours par mois",-99,SBM,180.0,4.681,Campagne Augmentat,4025.0,Actif,3989.467132592436,-35.53286740756403
3065,513DATA062,Féminin,26,Sénégal,SEN,MA-Cns,Production,SFR N1 ANC FTTX,Conseiller Commercial,Employés,E2,4,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,109,0.1009259259259259,"1,5 jours par mois",-99,SBM,180.0,4.681,Non défini,4025.0,Actif,3970.6094339492474,-54.39056605075257
3625,616DATA059,Féminin,26,Maroc,MAR,MA-Cns,Production,SFR DIGITAL,Conseiller Digital,Employés,E2,5,C01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,158,0.117037037037037,"1,5 jours par mois",33,SBM,202.5,5.59,Campagne Augmentat,3825.0,Actif,3746.118534800283,-78.88146519971679
1536,239DATAM01,Masculin,40,Maroc,MAR,MA-HASSANE,Production,SFR FTT ADSL HASSANE,Conseilleur Technique,Employés,E2,4,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,221,0.2046296296296296,"1,5 jours par mois",-99,SBM,180.0,4.681,Campagne Augmentat,4025.0,Actif,4255.879843265492,230.87984326549213
3818,653DATA060,Féminin,26,Maroc,MAR,MA-Cns,Production,SFR DIGITAL CONV MKN,Conseiller Digital,Employés,E2,5,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,102,0.0755555555555555,"1,5 jours par mois",-99,SBM,162.0,4.681,Campagne Augmentat,3622.5,Actif,3722.373604676281,99.87360467628105
5104,856DATA043,Féminin,33,Maroc,MEKNES,MA-MKS,Production,SFR RET A CHAUD MKN,Chargé De Clientèle,Employés,E2,6,C01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,122,0.0753086419753086,"1,5 jours par mois",68,SBM,230.75,6.249,Campagne Augmentat,3923.52,Actif,3954.1571898306497,30.63718983064973
5864,978DATA076,Féminin,25,Maroc,MAR,MA-Cns,Production,SFR RET HO AGD 1,Chargé De Clientèle,Employés,E2,1,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,36,0.1333333333333333,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3979.2252262483134,134.22522624831345
2696,444DATAE20,Masculin,57,Maroc,MAR,MA-Cns,Production,EQUIPE HELPDESK,Responsable D'Équipe,Cadres Assimilés,A2,21,S03,DI,temps plein,0.0,42.0,180.0,Sur site,Locale,294,0.0518518518518518,"1,5 jours par mois",101,SBM,800.0,7.207,Campagne Augmentat,11900.0,Actif,9863.350020145981,-2036.649979854019
3836,655DATA077,Féminin,25,Maroc,MAR,MA-Cns,Production,SFR ANTICHURN AGD 2,Chargé De Clientèle,Employés,E2,1,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,46,0.1703703703703703,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3933.9709020525224,88.97090205252243
5962,997DATA030,Féminin,44,Maroc,CASABLANCA,MA-Cns,Production,SFR ATIF PRODUCTION,Conseiller Commercial,Employés,E2,11,C03,DI,temps plein,0.0,42.0,180.0,Sur site,Locale,254,0.0855218855218855,"1,5 jours par mois",101,SBM,250.0,5.556,Campagne Augmentat,4750.0,Actif,4686.2274248070225,-63.772575192977456
3896,666DATA034,Masculin,41,Sénégal,SEN,MA-Cns,Production,DSO,Conseilleur Technique,Employés,E2,9,S01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,140,0.0576131687242798,"1,5 jours par mois",99,SBM,250.0,5.263,Campagne Augmentat,5000.0,Actif,4554.1865462405385,-445.8134537594615
5210,872DATA043,Masculin,44,Maroc,MAR,MA-Cns,Support production,GP MEKNES 7,Intégration & Operations Manager,Cadre,C1,6,J02,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,111,0.0685185185185185,2 jours par mois,104,SBM,849.36,7.816,Campagne Augmentat,11716.36,Actif,14986.071125530269,3269.711125530268
871,146DATA069,Féminin,23,Maroc,MAR,MA-TAC,Production,SFR BOD TACHFINE,Chargé De Clientèle,Employés,E2,3,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,276,0.3407407407407407,"1,5 jours par mois",-99,SBM,81.0,2.054,Campagne Augmentat,4025.0,Actif,3788.1270421285967,-236.8729578714033
4962,834DATA057,Masculin,32,Sénégal,SEN,MA-Cns,Production,DARTY BRUN BLANC,Conseilleur Technique,Employés,E2,5,C03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,52,0.0385185185185185,"1,5 jours par mois",86,SBM,250.0,5.556,Campagne Augmentat,4750.0,Actif,4489.937585726557,-260.0624142734432
768,129DATA065,Féminin,23,Maroc,MAR,MA-Cns,Production,SFR RED TLV AS MEKNES,Chargé De Clientèle,Employés,E2,4,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,98,0.0907407407407407,"1,5 jours par mois",-99,SBM,161.5,4.666,Campagne Augmentat,3622.5,Actif,3540.5738379991462,-81.92616200085376
1954,310DATA007,Féminin,40,Maroc,CASABLANCA,MA-Cns,Production,QM TL 1 MAROC,Chargé De Clientèle,Employés,E2,12,C03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,445,0.1373456790123456,"1,5 jours par mois",110,SBM,250.0,5.556,Campagne Augmentat,4750.0,Actif,5200.736498937049,450.73649893704896
5790,963DATA044,Masculin,40,Cameroun,CMR,MA-Cns,Production,HAPP-E BY ENGIE,Chargé De Clientèle,Employés,E2,6,C01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,134,0.082716049382716,"1,5 jours par mois",-99,SBM,108.69,2.557,Mutation,4358.69,Actif,4055.6573289572684,-303.0326710427312
2238,359DATA069,Masculin,36,Maroc,MAR,MA-Cns,Production,DARTY MULTIMEDIA,Conseilleur Technique,Employés,E2,3,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,45,0.0555555555555555,"1,5 jours par mois",-99,SBM,180.0,4.681,Campagne Augmentat,4025.0,Actif,4033.7068115038387,8.706811503838708
1205,191DATA040,Masculin,34,Sénégal,SEN,MA-ABD,Production,SFR BO RECOURS,Chargé De Clientèle,Employés,E2,7,C03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,148,0.0783068783068783,"1,5 jours par mois",102,SBM,250.0,5.556,Campagne Augmentat,4750.0,Actif,4372.858507862666,-377.14149213733435
4276,730DATA064,Féminin,29,Maroc,MAR,MA-Cns,Hors production,DEP REPORTING 3,Business Analyst,Cadres Assimilés,A3,4,J01,DI,temps plein,7.91,39.57,208.0,Sur site,Locale,31,0.0248397435897435,"1,5 jours par mois",-99,SBM,413.52,4.0,Campagne Augmentat,10751.59,Sortie,12274.317714332505,1522.7277143325045
5816,969DATA063,Masculin,32,Sénégal,SEN,MA-InTownProd,Production,SC ZARA France,Chargé De Clientèle,Employés,E2,4,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,114,0.1055555555555555,"1,5 jours par mois",-99,SBM,184.41,4.676,Campagne Augmentat,4128.41,Actif,4091.7616980204925,-36.64830197950732
1122,181DATA070,Masculin,42,Maroc,MAR,MA-Cns,Production,DARTY VAD AUTONOME MEKNES,Responsable D'Équipe,Cadres Assimilés,A2,2,C03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,26,0.0481481481481481,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,8632.0,Actif,8233.433515749944,-398.5664842500555
2903,483DATA042,Féminin,42,Maroc,EL JADIDA,MA-Cns,Production,SFR RET HO EL JADIDA,Conseiller Commercial,Employés,E2,7,S01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,152,0.0804232804232804,"1,5 jours par mois",82,SBM,225.0,5.263,Non défini,4500.0,Actif,4302.066914964869,-197.93308503513072
1962,311DATA046,Féminin,27,Maroc,MAR,MA-Cns,Production,SFR DIGITAL,Conseiller Digital,Employés,E2,6,J03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,187,0.1154320987654321,"1,5 jours par mois",83,SBM,162.0,4.681,Campagne Augmentat,3622.5,Actif,3746.118534800283,123.61853480028321
5755,958DATA030,Féminin,34,Maroc,MAR,MA-Cns,Hors production,DEP REPORTING 6,Chargé De Reporting,Employés,E3,7,J01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,431,0.228042328042328,2 jours par mois,108,SBM,286.2,6.0,Campagne Augmentat,5056.2,Actif,5672.192210123546,615.9922101235461
3474,588DATA060,Féminin,25,Maroc,MAR,MA-Cns,Production,DARTY VAD AUTONOME MEKNES,Conseiller Commercial,Employés,E2,3,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,54,0.0666666666666666,"1,5 jours par mois",-99,SBM,162.0,4.681,Non défini,3622.5,Actif,3581.4320787499837,-41.0679212500163
